"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HVO_RS00045.2110",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2111",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2112",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2113",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2114",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2115",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2116",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2117",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2118",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2119",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2120",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2121",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2122",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2123",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2124",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2125",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2126",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2127",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2128",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2129",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2130",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2131",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2132",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2133",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2134",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2135",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2136",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2137",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2138",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2139",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2140",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2141",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2142",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2143",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2144",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2145",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2146",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2147",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2148",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2149",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2150",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2151",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2152",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2153",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2154",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2155",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2156",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2157",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2158",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2159",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2160",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2161",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2162",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2163",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2164",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2165",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2166",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2167",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2168",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2169",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2170",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2171",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2172",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2173",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2174",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2175",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2176",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2177",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2178",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2179",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2180",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2181",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2182",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2183",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2184",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2185",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2186",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2187",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2188",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2189",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2190",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2191",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2192",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2193",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2194",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2195",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2196",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2197",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2198",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2199",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2200",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2201",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2202",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2203",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2204",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2205",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2206",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2207",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2208",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00040.8",101.663204781804,0.317283659094812,0.1511608343511,0,1,1
"HVO_RS00045.2209",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2210",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2211",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2212",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2213",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2214",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2215",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2216",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2217",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2218",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2219",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2220",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2221",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2222",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2223",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2224",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2225",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2226",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2227",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2228",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2229",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2230",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2231",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2232",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2233",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2234",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2235",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2236",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2237",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2238",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2239",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2240",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2241",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2242",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2243",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2244",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2245",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2246",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2247",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2248",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2249",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2250",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2251",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2252",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2253",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2254",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2255",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2256",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2257",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2258",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2259",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2260",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2261",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2262",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2263",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2264",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2265",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2266",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2267",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2268",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2269",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2270",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2271",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2272",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2273",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2274",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2275",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2276",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2277",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2278",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2279",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2280",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2281",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2282",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2283",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2284",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2285",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2286",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2287",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2288",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2289",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2290",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2291",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2292",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2293",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2294",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2295",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2296",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2297",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2298",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2299",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2300",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2301",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2302",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2303",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2304",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2305",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2306",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2307",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2308",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2309",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2310",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2311",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2312",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2313",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2314",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2315",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2316",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2317",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2318",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2319",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2320",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2321",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2322",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2323",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2324",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2325",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2326",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2327",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2328",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2329",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2330",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2331",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2332",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2333",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2334",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2335",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2336",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2337",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2338",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2339",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2340",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2341",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2342",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2343",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2344",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2345",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2346",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2347",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2348",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2349",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2350",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2351",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2352",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2353",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2354",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2355",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2356",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2357",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2358",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2359",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2360",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2361",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2362",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2363",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2364",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2365",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2366",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2367",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2368",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2369",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2370",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2371",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2372",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2373",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2374",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2375",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2376",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2377",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2378",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2379",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2380",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2381",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2382",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2383",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2384",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2385",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2386",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2387",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2388",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2389",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2390",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2391",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2392",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2393",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2394",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2395",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2396",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2397",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2398",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2399",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2400",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2401",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2402",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2403",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2404",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2405",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00030.7",1111.96579454618,-0.0140935040352846,0.0911284289815776,0,1,1
"HVO_RS00045.2406",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2407",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2408",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2409",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
"HVO_RS00045.2410",4149.87459758457,8.43709345314337e-08,0.118524979328068,0,1,1
